2880	6	20010101
Time_Day	Prcp	Temp	RH	Wind	Rad
0.215277777777778	3.552	25	0.5	1000	1e+05
0.215972222222222	3.552	25	0.5	1000	1e+05
0.216666666666667	3.552	25	0.5	1000	1e+05
0.217361111111111	3.552	25	0.5	1000	1e+05
0.218055555555556	3.552	25	0.5	1000	1e+05
0.21875	3.552	25	0.5	1000	1e+05
0.219444444444444	3.552	25	0.5	1000	1e+05
0.220138888888889	3.552	25	0.5	1000	1e+05
0.220833333333333	3.552	25	0.5	1000	1e+05
0.221527777777778	3.552	25	0.5	1000	1e+05
0.222222222222222	3.552	25	0.5	1000	1e+05
0.222916666666667	3.552	25	0.5	1000	1e+05
0.223611111111111	3.552	25	0.5	1000	1e+05
0.224305555555556	3.552	25	0.5	1000	1e+05
0.225	3.552	25	0.5	1000	1e+05
0.225694444444444	3.552	25	0.5	1000	1e+05
0.226388888888889	3.552	25	0.5	1000	1e+05
0.227083333333333	3.552	25	0.5	1000	1e+05
0.227777777777778	3.552	25	0.5	1000	1e+05
0.228472222222222	3.552	25	0.5	1000	1e+05
0.229166666666667	3.552	25	0.5	1000	1e+05
0.229861111111111	3.552	25	0.5	1000	1e+05
0.230555555555556	3.552	25	0.5	1000	1e+05
0.23125	3.552	25	0.5	1000	1e+05
0.231944444444444	3.552	25	0.5	1000	1e+05
0.232638888888889	3.552	25	0.5	1000	1e+05
0.233333333333333	3.552	25	0.5	1000	1e+05
0.234027777777778	3.552	25	0.5	1000	1e+05
0.234722222222222	3.552	25	0.5	1000	1e+05
0.235416666666667	3.552	25	0.5	1000	1e+05
0.236111111111111	3.552	25	0.5	1000	1e+05
0.236805555555556	3.552	25	0.5	1000	1e+05
0.2375	3.552	25	0.5	1000	1e+05
0.238194444444444	3.552	25	0.5	1000	1e+05
0.238888888888889	3.552	25	0.5	1000	1e+05
0.239583333333333	3.552	25	0.5	1000	1e+05
0.240277777777778	3.552	25	0.5	1000	1e+05
0.240972222222222	3.552	25	0.5	1000	1e+05
0.241666666666667	3.552	25	0.5	1000	1e+05
0.242361111111111	3.552	25	0.5	1000	1e+05
0.243055555555556	3.552	25	0.5	1000	1e+05
0.24375	3.552	25	0.5	1000	1e+05
0.244444444444444	3.552	25	0.5	1000	1e+05
0.245138888888889	3.552	25	0.5	1000	1e+05
0.245833333333333	3.552	25	0.5	1000	1e+05
0.246527777777778	3.552	25	0.5	1000	1e+05
0.247222222222222	3.552	25	0.5	1000	1e+05
0.247916666666667	3.552	25	0.5	1000	1e+05
0.248611111111111	3.552	25	0.5	1000	1e+05
0.249305555555556	3.552	25	0.5	1000	1e+05
0.25	3.552	25	0.5	1000	1e+05
0.250694444444444	3.552	25	0.5	1000	1e+05
0.251388888888889	3.552	25	0.5	1000	1e+05
0.252083333333333	3.552	25	0.5	1000	1e+05
0.252777777777778	3.552	25	0.5	1000	1e+05
0.253472222222222	3.552	25	0.5	1000	1e+05
0.254166666666667	3.552	25	0.5	1000	1e+05
0.254861111111111	3.552	25	0.5	1000	1e+05
0.255555555555556	3.552	25	0.5	1000	1e+05
0.25625	3.552	25	0.5	1000	1e+05
0.256944444444444	3.552	25	0.5	1000	1e+05
0.257638888888889	3.552	25	0.5	1000	1e+05
0.258333333333333	3.552	25	0.5	1000	1e+05
0.259027777777778	3.552	25	0.5	1000	1e+05
0.259722222222222	3.552	25	0.5	1000	1e+05
0.260416666666667	3.552	25	0.5	1000	1e+05
0.261111111111111	3.552	25	0.5	1000	1e+05
0.261805555555556	3.552	25	0.5	1000	1e+05
0.2625	3.552	25	0.5	1000	1e+05
0.263194444444444	3.552	25	0.5	1000	1e+05
0.263888888888889	3.552	25	0.5	1000	1e+05
0.264583333333333	3.552	25	0.5	1000	1e+05
0.265277777777778	3.552	25	0.5	1000	1e+05
0.265972222222222	3.552	25	0.5	1000	1e+05
0.266666666666667	3.552	25	0.5	1000	1e+05
0.267361111111111	3.552	25	0.5	1000	1e+05
0.268055555555556	3.552	25	0.5	1000	1e+05
0.26875	3.552	25	0.5	1000	1e+05
0.269444444444444	3.552	25	0.5	1000	1e+05
0.270138888888889	3.552	25	0.5	1000	1e+05
0.270833333333333	3.552	25	0.5	1000	1e+05
0.271527777777778	3.552	25	0.5	1000	1e+05
0.272222222222222	3.552	25	0.5	1000	1e+05
0.272916666666667	3.552	25	0.5	1000	1e+05
0.273611111111111	3.552	25	0.5	1000	1e+05
0.274305555555556	3.552	25	0.5	1000	1e+05
0.275	3.552	25	0.5	1000	1e+05
0.275694444444444	3.552	25	0.5	1000	1e+05
0.276388888888889	3.552	25	0.5	1000	1e+05
0.277083333333333	3.552	25	0.5	1000	1e+05
0.277777777777778	3.552	25	0.5	1000	1e+05
0.278472222222222	3.552	25	0.5	1000	1e+05
0.279166666666667	3.552	25	0.5	1000	1e+05
0.279861111111111	3.552	25	0.5	1000	1e+05
0.280555555555556	3.552	25	0.5	1000	1e+05
0.28125	3.552	25	0.5	1000	1e+05
0.281944444444444	3.552	25	0.5	1000	1e+05
0.282638888888889	3.552	25	0.5	1000	1e+05
0.283333333333333	3.552	25	0.5	1000	1e+05
0.284027777777778	3.552	25	0.5	1000	1e+05
0.284722222222222	3.552	25	0.5	1000	1e+05
0.285416666666667	3.552	25	0.5	1000	1e+05
0.286111111111111	3.552	25	0.5	1000	1e+05
0.286805555555556	3.552	25	0.5	1000	1e+05
0.2875	3.552	25	0.5	1000	1e+05
0.288194444444444	3.552	25	0.5	1000	1e+05
0.288888888888889	3.552	25	0.5	1000	1e+05
0.289583333333333	3.552	25	0.5	1000	1e+05
0.290277777777778	3.552	25	0.5	1000	1e+05
0.290972222222222	3.552	25	0.5	1000	1e+05
0.291666666666667	3.552	25	0.5	1000	1e+05
0.292361111111111	3.552	25	0.5	1000	1e+05
0.293055555555556	3.552	25	0.5	1000	1e+05
0.29375	3.552	25	0.5	1000	1e+05
0.294444444444444	3.552	25	0.5	1000	1e+05
0.295138888888889	3.552	25	0.5	1000	1e+05
0.295833333333333	3.552	25	0.5	1000	1e+05
0.296527777777778	3.552	25	0.5	1000	1e+05
0.297222222222222	3.552	25	0.5	1000	1e+05
0.297916666666667	3.552	25	0.5	1000	1e+05
0.298611111111111	3.552	25	0.5	1000	1e+05
0.299305555555556	3.552	25	0.5	1000	1e+05
0.3	3.552	25	0.5	1000	1e+05
0.300694444444444	3.552	25	0.5	1000	1e+05
0.301388888888889	3.552	25	0.5	1000	1e+05
0.302083333333333	3.552	25	0.5	1000	1e+05
0.302777777777778	3.552	25	0.5	1000	1e+05
0.303472222222222	3.552	25	0.5	1000	1e+05
0.304166666666667	3.552	25	0.5	1000	1e+05
0.304861111111111	3.552	25	0.5	1000	1e+05
0.305555555555556	3.552	25	0.5	1000	1e+05
0.30625	3.552	25	0.5	1000	1e+05
0.306944444444444	3.552	25	0.5	1000	1e+05
0.307638888888889	3.552	25	0.5	1000	1e+05
0.308333333333333	3.552	25	0.5	1000	1e+05
0.309027777777778	3.552	25	0.5	1000	1e+05
0.309722222222222	3.552	25	0.5	1000	1e+05
0.310416666666667	3.552	25	0.5	1000	1e+05
0.311111111111111	3.552	25	0.5	1000	1e+05
0.311805555555556	3.552	25	0.5	1000	1e+05
0.3125	3.552	25	0.5	1000	1e+05
0.313194444444444	3.552	25	0.5	1000	1e+05
0.313888888888889	3.552	25	0.5	1000	1e+05
0.314583333333333	3.552	25	0.5	1000	1e+05
0.315277777777778	3.552	25	0.5	1000	1e+05
0.315972222222222	3.552	25	0.5	1000	1e+05
0.316666666666667	3.552	25	0.5	1000	1e+05
0.317361111111111	3.552	25	0.5	1000	1e+05
0.318055555555556	3.552	25	0.5	1000	1e+05
0.31875	3.552	25	0.5	1000	1e+05
0.319444444444444	3.552	25	0.5	1000	1e+05
0.320138888888889	3.552	25	0.5	1000	1e+05
0.320833333333333	3.552	25	0.5	1000	1e+05
0.321527777777778	3.552	25	0.5	1000	1e+05
0.322222222222222	3.552	25	0.5	1000	1e+05
0.322916666666667	3.552	25	0.5	1000	1e+05
0.323611111111111	3.552	25	0.5	1000	1e+05
0.324305555555556	3.552	25	0.5	1000	1e+05
0.325	3.552	25	0.5	1000	1e+05
0.325694444444444	3.552	25	0.5	1000	1e+05
0.326388888888889	3.552	25	0.5	1000	1e+05
0.327083333333333	3.552	25	0.5	1000	1e+05
0.327777777777778	3.552	25	0.5	1000	1e+05
0.328472222222222	3.552	25	0.5	1000	1e+05
0.329166666666667	3.552	25	0.5	1000	1e+05
0.329861111111111	3.552	25	0.5	1000	1e+05
0.330555555555556	3.552	25	0.5	1000	1e+05
0.33125	3.552	25	0.5	1000	1e+05
0.331944444444444	3.552	25	0.5	1000	1e+05
0.332638888888889	3.552	25	0.5	1000	1e+05
0.333333333333333	3.552	25	0.5	1000	1e+05
0.334027777777778	3.552	25	0.5	1000	1e+05
0.334722222222222	3.552	25	0.5	1000	1e+05
0.335416666666667	3.552	25	0.5	1000	1e+05
0.336111111111111	3.552	25	0.5	1000	1e+05
0.336805555555556	3.552	25	0.5	1000	1e+05
0.3375	3.552	25	0.5	1000	1e+05
0.338194444444444	3.552	25	0.5	1000	1e+05
0.338888888888889	3.552	25	0.5	1000	1e+05
0.339583333333333	3.552	25	0.5	1000	1e+05
0.340277777777778	3.552	25	0.5	1000	1e+05
0.340972222222222	3.552	25	0.5	1000	1e+05
0.341666666666667	3.552	25	0.5	1000	1e+05
0.342361111111111	3.552	25	0.5	1000	1e+05
0.343055555555556	3.552	25	0.5	1000	1e+05
0.34375	3.552	25	0.5	1000	1e+05
0.344444444444444	3.552	25	0.5	1000	1e+05
0.345138888888889	3.552	25	0.5	1000	1e+05
0.345833333333333	3.552	25	0.5	1000	1e+05
0.346527777777778	3.552	25	0.5	1000	1e+05
0.347222222222222	3.552	25	0.5	1000	1e+05
0.347916666666667	3.552	25	0.5	1000	1e+05
0.348611111111111	3.552	25	0.5	1000	1e+05
0.349305555555556	3.552	25	0.5	1000	1e+05
0.35	3.552	25	0.5	1000	1e+05
0.350694444444444	3.552	25	0.5	1000	1e+05
0.351388888888889	3.552	25	0.5	1000	1e+05
0.352083333333333	3.552	25	0.5	1000	1e+05
0.352777777777778	3.552	25	0.5	1000	1e+05
0.353472222222222	3.552	25	0.5	1000	1e+05
0.354166666666667	3.552	25	0.5	1000	1e+05
0.354861111111111	3.552	25	0.5	1000	1e+05
0.355555555555556	3.552	25	0.5	1000	1e+05
0.35625	3.552	25	0.5	1000	1e+05
0.356944444444444	3.552	25	0.5	1000	1e+05
0.357638888888889	3.552	25	0.5	1000	1e+05
0.358333333333333	3.552	25	0.5	1000	1e+05
0.359027777777778	3.552	25	0.5	1000	1e+05
0.359722222222222	3.552	25	0.5	1000	1e+05
0.360416666666667	3.552	25	0.5	1000	1e+05
0.361111111111111	3.552	25	0.5	1000	1e+05
0.361805555555556	3.552	25	0.5	1000	1e+05
0.3625	3.552	25	0.5	1000	1e+05
0.363194444444444	3.552	25	0.5	1000	1e+05
0.363888888888889	3.552	25	0.5	1000	1e+05
0.364583333333333	3.552	25	0.5	1000	1e+05
0.365277777777778	3.552	25	0.5	1000	1e+05
0.365972222222222	3.552	25	0.5	1000	1e+05
0.366666666666667	3.552	25	0.5	1000	1e+05
0.367361111111111	3.552	25	0.5	1000	1e+05
0.368055555555556	3.552	25	0.5	1000	1e+05
0.36875	3.552	25	0.5	1000	1e+05
0.369444444444444	3.552	25	0.5	1000	1e+05
0.370138888888889	3.552	25	0.5	1000	1e+05
0.370833333333333	3.552	25	0.5	1000	1e+05
0.371527777777778	3.552	25	0.5	1000	1e+05
0.372222222222222	3.552	25	0.5	1000	1e+05
0.372916666666667	3.552	25	0.5	1000	1e+05
